School,Gender,Age,Address,Family_Size,Parental_Status,Mother_Education,Father_Education,Travel_Time,Study_Time,Number_of_Failures,School_Support,Family_Support,Extra_Paid_Class,Extra_Curricular_Activities,Attended_Nursery,Wants_Higher_Education,Internet_Access,In_Relationship,Family_Relationship,Free_Time,Going_Out,Weekend_Alcohol_Consumption,Weekday_Alcohol_Consumption,Health_Status,Number_of_Absences,Grade_1,Grade_2,Final_Grade,Dropped_Out,Mother_Job_health,Mother_Job_other,Mother_Job_services,Mother_Job_teacher,Father_Job_health,Father_Job_other,Father_Job_services,Father_Job_teacher,Reason_for_Choosing_School_home,Reason_for_Choosing_School_other,Reason_for_Choosing_School_reputation,Guardian_mother,Guardian_other
1,0,15,0,0,1,1,1,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1.0,11,10,11,0,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,16,0,0,1,1,1,2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0.0,13,12,14,0,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,15,0,0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0.0,13,14,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,15,0,1,1,2,2,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2.0,14,11,12,0,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,16,0,0,1,1,1,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6.0,11,11,11,0,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,18,1,0,1,1,2,1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9.0,9,8,8,1,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,15,1,0,1,3,1,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0.0,10,9,11,0,False,True,False,False,False,False,True,False,True,False,False,True,False
1,0,16,0,0,1,2,2,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1.0,14,13,14,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,15,1,0,1,2,2,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1.0,13,12,13,0,True,False,False,False,False,True,False,False,False,False,True,True,False
1,1,16,1,0,1,4,4,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0.0,13,12,13,0,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,15,0,0,1,3,3,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4.0,13,12,12,0,False,False,True,False,False,True,False,False,False,False,True,True,False
1,0,16,0,0,1,2,2,2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2.0,12,11,12,0,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,16,0,1,1,2,2,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0.0,14,14,16,0,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,16,1,1,1,2,1,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4.0,10,8,10,0,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,15,0,1,1,1,3,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2.0,10,11,11,0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,15,1,0,1,2,2,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0.0,12,13,14,0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,16,0,1,1,2,1,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2.0,10,8,8,1,False,True,False,False,False,True,False,False,True,False,False,True,False
1,1,15,1,0,1,3,3,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11.0,12,10,11,0,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,16,0,0,1,1,1,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0.0,7,7,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,17,1,0,1,2,2,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4.0,9,9,10,0,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,19,1,0,1,2,3,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0.0,9,9,10,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,17,0,0,1,2,1,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2.0,9,10,11,0,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,15,0,1,1,1,1,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0.0,9,10,9,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,16,0,0,1,2,2,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1.0,9,10,11,0,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,16,1,1,0,2,2,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6.0,7,7,8,1,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,17,0,0,1,2,2,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0.0,11,10,11,0,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,16,1,0,1,2,2,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1.0,9,10,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,0,18,0,1,0,3,2,2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6.0,7,9,10,0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,19,1,0,1,1,1,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6.0,7,9,9,1,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,18,0,0,1,1,1,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0.0,8,9,10,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,18,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4.0,9,11,10,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,19,1,0,1,1,1,2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12.0,7,8,9,1,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,16,0,0,0,2,2,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2.0,8,10,10,0,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0,17,1,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5.0,9,9,10,0,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,16,0,1,1,1,2,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0.0,8,9,9,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,16,1,0,1,3,3,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0.0,14,13,13,0,False,True,False,False,False,True,False,False,False,False,True,True,False
1,0,16,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2.0,14,14,14,0,False,False,True,False,False,False,True,False,True,False,False,True,False
1,1,17,1,0,1,3,3,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0.0,10,11,10,0,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,16,1,0,1,2,1,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0.0,14,13,14,0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,16,1,0,1,2,2,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0.0,17,16,16,0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,17,1,0,1,1,2,1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12.0,6,7,7,1,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,16,1,1,1,4,3,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8.0,14,12,13,0,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,17,0,1,1,2,2,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2.0,10,8,9,1,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0,16,1,0,1,1,1,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0.0,14,14,14,0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,19,1,1,1,2,2,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0.0,12,13,13,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,17,0,0,1,1,1,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0.0,11,11,11,0,False,False,False,False,False,True,False,False,False,False,True,True,False
1,0,20,1,0,1,3,3,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8.0,11,9,10,0,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,17,1,1,1,1,1,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0.0,11,11,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,17,0,0,1,2,2,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0.0,10,9,9,1,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,16,0,1,1,1,1,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0.0,16,17,18,0,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,17,0,0,1,2,2,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0.0,15,17,17,0,False,True,False,False,False,True,False,False,False,False,True,True,False
1,0,17,1,0,0,1,0,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1.0,11,9,10,0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,18,0,0,1,1,1,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9.0,7,7,7,1,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,16,1,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0.0,8,6,8,1,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,16,1,0,1,3,2,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2.0,7,6,7,1,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,18,1,1,1,1,1,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8.0,9,8,10,0,False,True,False,False,False,False,False,False,False,False,True,True,False
1,0,16,0,0,1,4,4,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0.0,14,16,16,0,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0,16,0,1,1,1,2,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0.0,14,14,15,0,False,True,False,False,False,True,False,False,False,False,True,True,False
1,0,18,1,0,0,2,4,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8.0,8,5,8,1,False,True,False,False,False,False,True,False,False,False,True,False,False
1,1,16,0,0,1,2,1,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0.0,8,7,0,1,False,True,False,False,False,False,True,False,False,False,True,True,False
1,0,16,1,1,1,1,1,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6.0,6,8,8,1,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,16,0,0,1,2,3,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0.0,8,10,10,0,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,16,1,0,1,4,4,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4.0,8,8,8,1,True,False,False,False,True,False,False,False,False,False,False,True,False
1,1,18,1,1,1,4,4,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2.0,5,6,6,1,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,16,0,1,1,3,4,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2.0,7,9,8,1,False,False,False,False,False,True,False,False,False,True,False,True,False
1,1,17,1,1,1,4,4,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0.0,15,14,16,0,False,True,False,False,False,False,True,False,True,False,False,True,False
1,0,17,0,0,1,4,1,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1.0,13,14,14,0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,1,16,1,1,1,2,2,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0.0,10,9,10,0,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0,17,0,0,1,2,2,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5.0,9,9,9,1,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,16,1,1,1,4,4,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1.0,11,11,11,0,False,False,True,False,False,False,True,False,False,True,False,False,False
1,1,17,1,0,1,3,3,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8.0,7,10,9,1,False,False,True,False,False,False,True,False,True,False,False,True,False
1,1,17,1,0,1,1,1,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0.0,10,10,10,0,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1,16,1,0,1,2,1,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2.0,9,7,8,1,True,False,False,False,False,False,True,False,False,True,False,True,False
1,0,16,1,1,1,2,1,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0.0,14,15,16,0,False,True,False,False,False,False,True,False,False,True,False,True,False
1,1,16,1,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0.0,11,12,12,0,False,False,False,True,True,False,False,False,False,True,False,False,False
1,1,15,0,0,1,1,2,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11.0,9,11,10,0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,1,15,1,1,0,2,2,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8.0,13,14,14,0,False,True,False,False,False,True,False,False,False,False,True,True,False
1,1,15,1,1,0,2,1,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11.0,12,13,12,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0,16,0,1,1,2,2,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2.0,11,11,11,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,16,1,1,1,4,1,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8.0,9,10,10,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,17,1,0,1,3,2,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5.0,9,11,11,0,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,17,0,0,1,2,2,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0.0,11,9,11,0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,16,1,0,1,4,4,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1.0,10,11,12,0,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1,17,0,0,1,4,4,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2.0,9,9,8,1,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1,17,0,1,1,1,3,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2.0,12,11,12,0,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,17,1,0,1,3,4,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8.0,8,9,8,1,False,False,True,False,False,True,False,False,False,True,False,True,False
1,0,17,1,0,1,4,4,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0.0,13,15,16,0,True,False,False,False,True,False,False,False,False,False,False,False,False
1,1,16,0,1,1,4,1,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0.0,10,11,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,17,1,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2.0,11,10,11,0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,17,0,0,1,4,2,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0.0,17,18,18,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,16,1,1,0,2,2,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0.0,12,13,13,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,17,1,0,1,3,2,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0.0,13,14,13,0,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,19,1,0,1,1,1,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2.0,9,9,10,0,False,True,False,False,False,True,False,False,False,True,False,True,False
1,1,17,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4.0,11,11,12,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,17,0,0,1,1,1,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3.0,10,11,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,16,0,0,1,1,2,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5.0,13,14,13,0,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,16,0,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4.0,9,10,11,0,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,17,0,0,1,3,1,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2.0,7,9,10,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,17,0,0,1,2,2,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0.0,8,13,10,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,18,0,0,1,1,0,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0.0,12,12,13,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,17,0,0,1,1,1,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0.0,10,9,10,0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,1,18,1,1,1,1,1,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6.0,10,9,10,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,16,0,1,1,2,2,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0.0,11,13,12,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,17,1,0,1,2,2,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0.0,7,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,16,0,0,1,3,2,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2.0,11,9,10,0,False,False,True,False,False,True,False,False,False,False,False,False,False
1,1,16,0,1,1,1,1,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0.0,10,10,9,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,0,0,1,1,1,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2.0,9,7,9,1,False,False,True,False,False,True,False,False,False,False,False,False,True
1,1,18,0,0,1,3,2,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0.0,4,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,19,1,0,1,3,2,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4.0,6,11,9,1,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,18,1,0,1,3,3,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9.0,4,8,8,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,16,0,0,1,2,2,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6.0,7,8,8,1,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1,19,1,0,1,2,1,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4.0,8,9,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,16,1,0,0,3,2,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8.0,5,5,7,1,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,17,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9.0,7,9,10,0,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,20,0,0,1,1,1,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12.0,8,11,10,0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,18,0,0,0,4,3,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8.0,10,11,10,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1,18,0,0,1,3,2,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8.0,9,10,11,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,19,0,0,1,1,1,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8.0,10,9,11,0,False,True,False,False,False,False,True,False,True,False,False,False,True
1,1,17,1,0,1,3,3,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4.0,8,9,10,0,True,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,1,1,1,1,3,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0.0,9,10,9,1,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,19,0,0,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4.0,8,9,10,0,False,True,False,False,False,True,False,False,True,False,False,False,True
1,0,18,1,0,0,1,2,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2.0,6,8,8,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,19,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0.0,6,8,7,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,18,0,0,1,2,2,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0.0,8,6,0,1,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,17,0,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0.0,10,11,11,0,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,17,0,1,0,3,1,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5.0,8,7,8,1,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,17,1,0,1,4,2,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0.0,8,8,0,1,False,False,False,True,False,False,True,False,True,False,False,True,False
1,0,18,0,1,1,2,2,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3.0,7,6,8,1,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0,17,1,0,1,4,1,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0.0,8,10,9,1,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,17,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0.0,7,10,10,0,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,18,1,0,1,1,1,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3.0,7,8,7,1,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,18,1,0,1,2,2,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2.0,12,13,14,0,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0,17,1,0,1,3,3,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0.0,11,12,13,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0,18,1,1,0,1,2,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0.0,12,13,14,0,False,False,False,False,False,True,False,False,False,False,True,True,False
1,0,18,1,0,1,4,4,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0.0,18,18,18,0,False,False,False,True,False,False,False,True,False,False,True,True,False
1,1,18,1,1,1,4,4,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3.0,17,17,17,0,False,False,True,False,False,True,False,False,False,False,True,True,False
1,0,17,1,0,1,4,2,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0.0,17,18,18,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,18,0,0,1,2,2,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0.0,9,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,18,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8.0,10,11,11,0,False,False,False,False,False,False,True,False,True,False,False,True,False
1,1,18,0,0,1,4,4,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5.0,12,13,14,0,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1,17,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4.0,12,13,14,0,False,True,False,False,False,False,True,False,False,True,False,False,False
1,0,18,1,0,1,2,2,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4.0,8,8,10,0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,18,1,1,1,2,2,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0.0,11,12,13,0,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,18,0,1,0,4,2,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0.0,5,0,0,1,False,False,False,True,False,True,False,False,False,False,True,True,False
1,0,18,1,0,1,1,1,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2.0,9,10,10,0,False,False,False,False,False,False,True,False,False,False,False,True,False
1,0,19,1,0,1,1,1,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0.0,5,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,17,1,0,1,4,2,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0.0,18,18,18,0,False,False,False,True,False,True,False,False,False,False,False,False,False
1,0,17,0,1,0,2,1,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5.0,11,11,12,0,False,False,True,False,False,True,False,False,False,False,True,True,False
1,0,18,1,1,0,1,1,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2.0,8,10,11,0,False,False,False,False,False,False,True,False,False,False,False,True,False
1,0,18,1,0,1,1,2,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0.0,11,11,12,0,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,19,0,0,0,1,1,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0.0,8,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,18,0,0,1,2,2,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5.0,14,14,15,0,False,False,True,False,False,True,False,False,True,False,False,True,False
1,1,17,0,0,1,4,3,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4.0,10,11,11,0,False,False,True,False,False,True,False,False,True,False,False,True,False
1,0,18,1,0,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0.0,10,10,10,0,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,17,0,0,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2.0,12,12,12,0,False,False,False,True,False,False,True,False,False,True,False,False,False
